@relation aggregate

@attribute r numeric
@attribute d numeric
@attribute dToCritical numeric
@attribute dToDesirable numeric
@attribute hasLM numeric
@attribute Label {N,Y}

@data
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.1,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
0.3,0.01,2,15,0.33,N
0,1,-1,0,0.33,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,15,15,0.33,N
0,0.04,14,14,0.17,N
0,0.01,13,15,0.17,N
0.01,0.01,13,15,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,15,15,0.33,N
0,0.04,14,14,0.17,N
0.01,0.01,12,14,0.17,N
0.01,0.06,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,15,15,0.33,N
0,0.04,14,14,0.17,N
0.01,0.01,12,14,0.17,N
0.01,0.06,8,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.07,0.01,4,17,0.5,N
0.15,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
1,0,0,-1,0.33,Y
0,0.01,9,15,0.17,N
0,1,-1,1,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.07,0.01,4,17,0.5,N
0.15,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
1,0,0,-1,0.33,Y
0,0.01,9,15,0.17,N
0,1,-1,1,0.33,N
0,1,-1,0,0.33,N
0.07,0.01,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.07,0.01,4,17,0.5,N
0.15,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
0.3,0.01,2,15,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,15,15,0.33,N
0,0.04,14,14,0.17,N
0.01,0.01,12,14,0.17,N
0.01,0.06,7,14,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,16,16,0.33,N
0,0.02,15,15,0.33,N
0,0.04,14,14,0.17,N
0,0.01,14,15,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.1,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
1,0,0,-1,0.33,Y
0,0.01,9,15,0.17,N
0,1,-1,1,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,15,15,0.33,N
0,0.04,14,14,0.17,N
0,0.01,13,15,0.17,N
0.01,0.01,13,15,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,15,15,0.33,N
0,0.04,14,14,0.17,N
0.01,0.01,12,14,0.17,N
0.01,0.06,7,14,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.1,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
1,0,0,-1,0.33,Y
0,0.01,10,16,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.07,0.01,4,17,0.5,N
0.15,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
0.17,0,7,15,0.17,N
0.5,0.5,1,1,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.07,0.01,4,17,0.5,N
0.15,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
1,0,0,-1,0.33,Y
0,0.01,10,16,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,16,16,0.33,N
0,0.02,15,15,0.33,N
0,0.04,14,14,0.17,N
0.01,0.01,12,14,0.17,N
0.01,0.06,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.1,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
0.17,0,7,15,0.17,N
0.5,0.5,1,1,0.33,N
0,1,-1,0,0.33,N
0.07,0.01,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.1,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
0.3,0.01,2,15,0.33,N
0,1,-1,0,0.33,N
