@relation tk_aggregate

@attribute R1 numeric
@attribute D1 numeric
@attribute R2 numeric
@attribute D2 numeric
@attribute R3 numeric
@attribute D3 numeric
@attribute R4 numeric
@attribute D4 numeric
@attribute R5 numeric
@attribute D5 numeric
@attribute R6 numeric
@attribute D6 numeric
@attribute R7 numeric
@attribute Label {N,Y}

@data
0.21,0.2,0.31,0.29,0.36,0.37,8,8,0.14,0.14,0.31,0.25,2,N
0.17,0.2,0.29,0.25,0.27,0.37,10,8,0.33,0.07,0.45,0.19,2,N
0.17,0.2,0.22,0.25,0.32,0.37,10,8,0.33,0.14,0.4,0.25,2,N
0.17,0.2,0.22,0.25,0.31,0.37,10,8,0.28,0.14,0.35,0.25,2,N
0.17,0.33,0.22,0.33,0.31,0.46,10,8,0.22,0.14,0.35,0.25,2,N
0.29,0.33,0.45,0.38,0.48,0.36,5,7,0,0.17,0,0.21,2,N
0.25,0.3,0.38,0.39,0.44,0.33,6,8,0.2,0.21,0.08,0.31,2,N
0.22,0.73,0.31,0.68,0.4,0.28,7,9,0.08,0.31,0.14,0.39,2,N
0.22,0.3,0.31,0.28,0.4,0.3,7,9,0.17,0.25,0.14,0.39,2,N
0.2,0.57,0.26,0.5,0.37,0.29,8,10,0.14,0.33,0.25,0.45,2,N
0.2,0.17,0.3,0.2,0.46,0.31,8,10,0.07,0.39,0.25,0.5,2,N
0.2,0.23,0.3,0.2,0.46,0.31,8,10,0,0.33,0,0.4,1,Y
0.17,0.31,0.27,0.28,0.4,0.31,8,10,0.28,0.28,0.4,0.4,2,N
0.14,0.29,0.18,0.27,0.27,0.38,8,10,0.36,0.33,0.46,0.4,2,N
0.29,0.33,0.5,0.38,0.46,0.37,5,7,0,0.08,0,0.21,2,N
0.25,0.3,0.38,0.39,0.44,0.33,6,8,0.2,0.21,0.08,0.31,2,N
0.22,0.73,0.31,0.68,0.4,0.28,7,9,0.08,0.31,0.14,0.39,2,N
0.22,0.3,0.31,0.28,0.4,0.3,7,9,0.17,0.25,0.14,0.39,2,N
0.2,0.57,0.26,0.5,0.37,0.29,8,10,0.14,0.33,0.25,0.45,2,N
0.2,0.17,0.3,0.2,0.46,0.31,8,10,0.07,0.39,0.25,0.5,2,N
0.17,0.27,0.25,0.2,0.31,0.27,10,12,0.28,0.5,0.4,0.58,2,N
0,0.25,0.2,0.18,0.27,0.25,12,13,0.55,0.54,0.46,0.62,2,N
0.07,0.13,0.18,0.18,0.25,0.25,13,13,0.38,0.54,0.46,0.62,2,N
0.48,0.14,0.38,0.18,0.23,0.25,15,13,0.57,0.5,0.63,0.54,2,N
0.12,0.24,0.14,0.21,0.23,0.33,15,13,0.61,0.46,0.67,0.54,2,N
0.12,0.24,0.14,0.21,0.23,0.33,15,13,0.5,0.5,0.57,0.54,2,N
0.29,0.33,0.5,0.38,0.46,0.37,5,7,0,0.08,0,0.21,2,N
0.25,0.3,0.38,0.39,0.44,0.33,6,8,0.2,0.21,0.08,0.31,2,N
0.22,0.73,0.31,0.68,0.4,0.28,7,9,0.08,0.31,0.14,0.39,2,N
0.22,0.3,0.31,0.28,0.4,0.3,7,9,0.17,0.25,0.14,0.39,2,N
0.22,0.18,0.35,0.24,0.46,0.33,7,9,0,0.31,0.14,0.44,2,N
0.22,0.24,0.35,0.24,0.5,0.34,7,9,0,0.25,0,0.33,1,Y
0.22,0.33,0.32,0.34,0.43,0.34,7,9,0.25,0.31,0.33,0.39,2,N
0.11,0.31,0.21,0.32,0.29,0.38,7,9,0.4,0.25,0.45,0.33,2,N
0.29,0.33,0.45,0.38,0.48,0.36,5,7,0,0.17,0,0.21,2,N
0.25,0.3,0.38,0.39,0.44,0.33,6,8,0.2,0.21,0.08,0.31,2,N
0.22,0.73,0.31,0.68,0.4,0.28,7,9,0.08,0.31,0.14,0.39,2,N
0.22,0.3,0.31,0.28,0.4,0.3,7,9,0.17,0.25,0.14,0.39,2,N
0.2,0.57,0.26,0.5,0.37,0.29,8,10,0.14,0.33,0.25,0.45,2,N
0.2,0.17,0.3,0.2,0.46,0.31,8,10,0.07,0.39,0.25,0.5,2,N
0.17,0.27,0.25,0.2,0.31,0.27,10,12,0.28,0.5,0.4,0.58,2,N
0,0.25,0.2,0.18,0.27,0.25,12,13,0.55,0.54,0.46,0.62,2,N
0.07,0.13,0.18,0.18,0.25,0.25,13,13,0.38,0.54,0.46,0.62,2,N
0.48,0.14,0.38,0.18,0.23,0.25,15,13,0.57,0.5,0.63,0.54,2,N
0.12,0.24,0.14,0.21,0.23,0.33,15,13,0.61,0.46,0.67,0.54,2,N
0.12,0.24,0.14,0.21,0.23,0.33,15,13,0.5,0.5,0.57,0.54,2,N
0.29,0.33,0.45,0.38,0.48,0.36,5,7,0,0.17,0,0.21,2,N
0.25,0.3,0.38,0.39,0.44,0.33,6,8,0.2,0.21,0.08,0.31,2,N
0.22,0.73,0.31,0.68,0.4,0.28,7,9,0.08,0.31,0.14,0.39,2,N
0.22,0.3,0.31,0.28,0.4,0.3,7,9,0.17,0.25,0.14,0.39,2,N
0.22,0.18,0.35,0.24,0.46,0.33,7,9,0,0.31,0.14,0.44,2,N
0.22,0.24,0.35,0.24,0.5,0.34,7,9,0,0.25,0,0.33,1,Y
0.22,0.33,0.32,0.34,0.43,0.34,7,9,0.25,0.31,0.33,0.39,2,N
0.11,0.31,0.21,0.32,0.29,0.38,7,9,0.4,0.25,0.45,0.33,2,N
0.29,0.33,0.45,0.38,0.48,0.36,5,7,0,0.17,0,0.21,2,N
0.29,0.33,0.45,0.38,0.5,0.36,5,7,0,0,0,0.14,2,N
0.25,0.67,0.36,0.62,0.45,0.32,6,8,0,0.14,0,0.31,2,N
0.25,0.2,0.4,0.27,0.52,0.37,6,8,0,0.21,0,0.38,2,N
0.2,0.31,0.32,0.25,0.37,0.31,8,10,0.07,0.39,0.25,0.5,2,N
0,0.29,0.25,0.22,0.31,0.29,10,11,0.44,0.45,0.35,0.55,2,N
0.04,0.15,0.22,0.22,0.29,0.29,11,11,0.4,0.45,0.41,0.55,2,N
0.53,0.16,0.45,0.22,0.26,0.29,13,11,0.5,0.4,0.58,0.45,2,N
0.13,0.27,0.17,0.25,0.25,0.38,13,11,0.54,0.35,0.62,0.45,2,N
0.13,0.27,0.17,0.25,0.25,0.38,13,11,0.5,0.4,0.54,0.45,2,N
0.29,0.33,0.5,0.38,0.46,0.37,5,7,0,0.08,0,0.21,2,N
0.25,0.3,0.38,0.39,0.44,0.33,6,8,0.2,0.21,0.08,0.31,2,N
0.22,0.73,0.31,0.68,0.4,0.28,7,9,0.08,0.31,0.14,0.39,2,N
0.2,0.18,0.28,0.26,0.33,0.34,9,9,0.25,0.25,0.39,0.39,2,N
0.23,0.18,0.26,0.22,0.24,0.34,11,9,0.35,0.31,0.45,0.44,2,N
0.15,0.18,0.2,0.22,0.29,0.34,11,9,0.4,0.38,0.5,0.39,2,N
0.15,0.25,0.2,0.22,0.29,0.34,11,9,0.45,0.38,0.55,0.39,2,N
0.16,0.31,0.2,0.3,0.29,0.38,11,9,0.4,0.25,0.45,0.33,2,N
0.29,0.33,0.45,0.38,0.48,0.36,5,7,0,0.17,0,0.21,2,N
0.25,0.3,0.38,0.39,0.44,0.33,6,8,0.2,0.21,0.08,0.31,2,N
0.22,0.73,0.31,0.68,0.4,0.28,7,9,0.08,0.31,0.14,0.39,2,N
0.22,0.3,0.31,0.28,0.4,0.3,7,9,0.17,0.25,0.14,0.39,2,N
0.22,0.18,0.35,0.24,0.46,0.33,7,9,0,0.31,0.14,0.44,2,N
0.09,0.29,0.29,0.19,0.34,0.29,9,11,0.25,0.45,0.33,0.55,2,N
0,0.27,0.23,0.23,0.29,0.27,11,12,0.5,0.45,0.41,0.5,2,N
0.04,0.14,0.2,0.2,0.27,0.27,12,12,0.5,0.5,0.54,0.58,2,N
0.5,0.15,0.43,0.2,0.24,0.27,14,12,0.54,0.45,0.61,0.5,2,N
0.12,0.26,0.15,0.23,0.24,0.31,14,12,0.58,0.41,0.64,0.5,2,N
0.12,0.25,0.15,0.23,0.24,0.35,14,12,0.54,0.45,0.57,0.5,2,N
0.29,0.33,0.5,0.38,0.46,0.37,5,7,0,0.08,0,0.21,2,N
0.25,0.3,0.38,0.39,0.44,0.33,6,8,0.2,0.21,0.08,0.31,2,N
0.25,0.33,0.38,0.33,0.45,0.33,6,8,0,0.29,0,0.38,2,N
0.25,0.2,0.43,0.29,0.5,0.36,6,8,0,0.36,0,0.44,2,N
0.25,0.26,0.43,0.29,0.55,0.37,6,8,0,0.14,0,0.25,1,Y
0.25,0.36,0.38,0.41,0.46,0.37,6,8,0.14,0.21,0.25,0.31,2,N
0.12,0.33,0.25,0.38,0.31,0.42,6,8,0.33,0.14,0.4,0.25,2,N
0.29,0.33,0.5,0.38,0.46,0.37,5,7,0,0.08,0,0.21,2,N
0.25,0.77,0.36,0.68,0.45,0.29,6,8,0,0.14,0.08,0.19,2,N
0.25,0.36,0.4,0.27,0.45,0.36,6,8,0,0.14,0,0.25,2,N
0.25,0.2,0.4,0.27,0.55,0.37,6,8,0,0.21,0,0.38,2,N
0.25,0.2,0.4,0.27,0.55,0.37,6,8,0,0.14,0,0.25,1,Y
0.19,0.35,0.35,0.35,0.46,0.37,6,8,0.14,0.07,0.25,0.25,2,N
0.15,0.33,0.24,0.35,0.31,0.46,6,8,0.22,0.14,0.35,0.25,2,N
0.29,0.33,0.5,0.38,0.46,0.37,5,7,0,0.08,0,0.21,2,N
0.25,0.77,0.36,0.68,0.45,0.29,6,8,0,0.14,0.08,0.19,2,N
0.22,0.73,0.31,0.68,0.4,0.28,7,9,0.08,0.31,0.14,0.39,2,N
0.2,0.18,0.28,0.26,0.33,0.34,9,9,0.25,0.25,0.39,0.39,2,N
0.23,0.18,0.26,0.22,0.24,0.34,11,9,0.35,0.31,0.45,0.44,2,N
0.15,0.18,0.2,0.22,0.29,0.34,11,9,0.4,0.38,0.5,0.39,2,N
0.15,0.25,0.2,0.22,0.29,0.34,11,9,0.45,0.38,0.55,0.39,2,N
0.16,0.31,0.2,0.3,0.29,0.38,11,9,0.4,0.25,0.45,0.33,2,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.22,0.4,0.26,0.29,0.4,0.4,7,7,0.08,0,0.29,0.21,0.25,N
0.22,0.78,0.26,0.68,0.41,0.32,7,8,0.08,0.14,0.29,0.31,0.5,N
0.22,0.64,0.26,0.61,0.4,0.3,7,9,0,0.25,0.07,0.33,0.5,N
0.18,0.33,0.24,0.42,0.34,0.26,9,10,0.31,0.44,0.44,0.5,0.5,N
0.16,0.31,0.25,0.26,0.29,0.26,11,10,0.35,0.39,0.5,0.5,0.5,N
0.29,0.32,0.22,0.42,0.3,0.31,11,10,0.45,0.44,0.55,0.55,0.5,N
0.25,0.28,0.36,0.22,0.25,0.31,13,10,0.5,0.39,0.58,0.45,0.5,N
0.18,0.14,0.26,0.2,0.2,0.27,15,12,0.57,0.59,0.63,0.58,0.5,N
0.21,0.13,0.32,0.17,0.21,0.25,16,13,0.57,0.54,0.62,0.58,0.5,N
0.21,0.14,0.32,0.17,0.21,0.25,16,13,0.6,0.54,0.66,0.58,0.5,N
0.11,0.14,0.14,0.24,0.22,0.29,16,13,0.63,0.5,0.69,0.54,0.5,N
0.29,0.75,0.36,0.79,0.5,0.36,5,7,0,0.08,0,0.21,0.5,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.22,0.78,0.26,0.68,0.41,0.32,7,8,0.08,0.14,0.29,0.31,0.5,N
0.22,0.64,0.26,0.61,0.4,0.3,7,9,0,0.25,0.07,0.33,0.5,N
0.36,0.4,0.3,0.35,0.5,0.34,7,9,0,0.31,0.14,0.44,0.75,N
0.18,0.45,0.24,0.46,0.34,0.18,9,11,0.38,0.4,0.33,0.5,0.75,N
0.5,0.29,0.45,0.28,0.29,0.29,11,11,0.45,0.45,0.55,0.55,0.75,N
0.29,0.31,0.22,0.36,0.29,0.29,11,11,0.5,0.5,0.59,0.59,0.75,N
0.25,0.22,0.33,0.19,0.25,0.29,13,11,0.54,0.45,0.62,0.5,0.75,N
0.18,0.13,0.22,0.17,0.19,0.25,15,13,0.61,0.58,0.67,0.54,0.75,N
0.22,0.12,0.28,0.15,0.21,0.24,16,14,0.6,0.54,0.66,0.57,0.75,N
0.21,0.12,0.29,0.15,0.21,0.24,16,14,0.63,0.5,0.69,0.57,0.75,N
0.11,0.18,0.17,0.21,0.21,0.32,16,14,0.57,0.54,0.62,0.57,0.75,N
0.29,0.75,0.36,0.79,0.5,0.36,5,7,0,0.08,0,0.21,0.5,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.25,0.69,0.31,0.7,0.45,0.33,6,8,0,0.14,0,0.25,0.5,N
0.2,0.36,0.28,0.5,0.37,0.28,8,9,0.21,0.38,0.38,0.44,0.5,N
0.17,0.33,0.29,0.31,0.31,0.28,10,9,0.28,0.38,0.45,0.5,0.5,N
0.31,0.35,0.25,0.5,0.32,0.33,10,9,0.39,0.38,0.5,0.5,0.5,N
0.29,0.25,0.29,0.39,0.34,0.38,10,9,0.22,0.38,0.35,0.39,0.5,N
0.14,0.25,0.19,0.35,0.28,0.38,12,9,0.5,0.25,0.58,0.33,0.5,N
0.18,0.55,0.27,0.69,0.36,0.37,7,7,0.33,0,0.14,0.07,0.25,N
0,0.4,0.24,0.53,0.3,0.4,9,7,0.5,0,0.33,0.14,0.25,N
0,0.4,0.21,0.63,0.25,0.41,11,7,0.6,0.17,0.45,0.36,0.25,N
-0.08,0.4,0.19,0.67,0.21,0.41,13,7,0.67,0.17,0.54,0.36,0.25,N
-0.06,0.36,0.16,0.46,0.17,0.5,17,7,0.81,0,0.71,0.14,0.25,N
-0.06,0.36,0.16,0.46,0.17,0.5,17,7,0.81,0,0.71,0.14,0.25,N
0.29,0.75,0.36,0.79,0.5,0.36,5,7,0,0.08,0,0.21,0.5,N
0.29,0.71,0.36,0.7,0.5,0.36,5,7,0,0.08,0,0.14,0.5,N
0.22,0.4,0.31,0.57,0.4,0.31,7,8,0.08,0.21,0.29,0.25,0.5,N
0.19,0.36,0.32,0.36,0.33,0.31,9,8,0.19,0.29,0.39,0.44,0.5,N
0.33,0.38,0.28,0.57,0.35,0.36,9,8,0.31,0.29,0.44,0.44,0.5,N
0.31,0.27,0.32,0.44,0.36,0.42,9,8,0.12,0.29,0.28,0.31,0.5,N
0.15,0.27,0.21,0.4,0.3,0.42,11,8,0.45,0.14,0.55,0.25,0.5,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.22,0.4,0.26,0.29,0.4,0.4,7,7,0.08,0,0.29,0.21,0.25,N
0.22,0.78,0.26,0.68,0.41,0.32,7,8,0.08,0.14,0.29,0.31,0.5,N
0.2,0.2,0.23,0.28,0.34,0.37,9,8,0.25,0.07,0.39,0.19,0.5,N
0.29,0.27,0.23,0.28,0.29,0.37,11,8,0.3,0,0.45,0.19,0.5,N
0.29,0.29,0.21,0.32,0.3,0.42,11,8,0.4,0.14,0.5,0.25,0.5,N
0.15,0.36,0.17,0.32,0.3,0.42,11,8,0.45,0.14,0.55,0.25,0.5,N
0.29,0.75,0.36,0.79,0.5,0.36,5,7,0,0.08,0,0.21,0.5,N
0.29,0.71,0.36,0.7,0.5,0.36,5,7,0,0.08,0,0.14,0.5,N
0.41,0.4,0.4,0.31,0.53,0.41,5,7,0,0.08,0,0.21,0.75,N
0.22,0.52,0.31,0.58,0.4,0.21,7,9,0.17,0.25,0.36,0.39,0.75,N
0.18,0.53,0.25,0.51,0.34,0.18,9,11,0.38,0.45,0.5,0.5,0.75,N
0.08,0.61,0.23,0.62,0.29,0.24,11,12,0.5,0.41,0.45,0.46,0.75,N
0.39,0.38,0.35,0.33,0.27,0.27,12,12,0.45,0.45,0.54,0.54,0.75,N
0.44,0.14,0.45,0.17,0.14,0.27,14,12,0.5,0.5,0.57,0.58,0.75,N
0.26,0.14,0.31,0.17,0.24,0.27,14,12,0.54,0.45,0.61,0.5,0.75,N
0.25,0.27,0.31,0.17,0.24,0.27,14,12,0.58,0.41,0.64,0.5,0.75,N
0.12,0.25,0.19,0.24,0.24,0.35,14,12,0.5,0.45,0.57,0.5,0.75,N
0.29,0.75,0.36,0.79,0.5,0.36,5,7,0,0.08,0,0.21,0.5,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.25,0.69,0.31,0.7,0.45,0.33,6,8,0,0.14,0,0.25,0.5,N
0.2,0.36,0.28,0.5,0.37,0.28,8,9,0.21,0.38,0.38,0.44,0.5,N
0.17,0.33,0.29,0.31,0.31,0.28,10,9,0.28,0.38,0.45,0.5,0.5,N
0.31,0.35,0.25,0.5,0.32,0.33,10,9,0.39,0.38,0.5,0.5,0.5,N
0.27,0.3,0.41,0.27,0.27,0.34,12,9,0.45,0.31,0.54,0.39,0.5,N
0.19,0.15,0.29,0.24,0.21,0.29,14,11,0.54,0.55,0.61,0.55,0.5,N
0.22,0.14,0.36,0.2,0.22,0.27,15,12,0.54,0.55,0.6,0.58,0.5,N
0.22,0.15,0.33,0.2,0.22,0.27,15,12,0.57,0.5,0.63,0.54,0.5,N
0.12,0.15,0.15,0.27,0.23,0.31,15,12,0.61,0.45,0.67,0.5,0.5,N
0.29,0.75,0.36,0.79,0.5,0.36,5,7,0,0.08,0,0.21,0.5,N
0.29,0.71,0.36,0.7,0.5,0.36,5,7,0,0.08,0,0.14,0.5,N
0.41,0.4,0.4,0.31,0.53,0.41,5,7,0,0.08,0,0.21,0.75,N
0.22,0.52,0.31,0.58,0.4,0.21,7,9,0.17,0.25,0.36,0.39,0.75,N
0.59,0.33,0.59,0.37,0.34,0.33,9,9,0.31,0.38,0.44,0.5,0.75,N
0.33,0.36,0.28,0.47,0.34,0.34,9,9,0.38,0.38,0.5,0.5,0.75,N
0.3,0.26,0.43,0.25,0.29,0.34,11,9,0.45,0.31,0.55,0.39,0.75,N
0.2,0.15,0.27,0.22,0.22,0.29,13,11,0.54,0.5,0.62,0.45,0.75,N
0.24,0.14,0.33,0.19,0.24,0.27,14,12,0.54,0.45,0.61,0.5,0.75,N
0.24,0.14,0.33,0.19,0.24,0.27,14,12,0.58,0.41,0.64,0.5,0.75,N
0.12,0.15,0.2,0.26,0.24,0.35,14,12,0.5,0.45,0.57,0.5,0.75,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.25,0.69,0.31,0.7,0.45,0.33,6,8,0,0.14,0,0.25,0.5,N
0.2,0.36,0.28,0.5,0.37,0.28,8,9,0.21,0.38,0.38,0.44,0.5,N
0.17,0.33,0.29,0.31,0.31,0.28,10,9,0.28,0.38,0.45,0.5,0.5,N
0.31,0.35,0.25,0.5,0.32,0.33,10,9,0.39,0.38,0.5,0.5,0.5,N
0.27,0.3,0.41,0.27,0.27,0.34,12,9,0.45,0.31,0.54,0.39,0.5,N
0.19,0.15,0.29,0.24,0.21,0.29,14,11,0.54,0.55,0.61,0.55,0.5,N
0.22,0.14,0.36,0.2,0.22,0.27,15,12,0.54,0.55,0.6,0.58,0.5,N
0.22,0.15,0.33,0.2,0.22,0.27,15,12,0.57,0.5,0.63,0.54,0.5,N
0.12,0.15,0.15,0.27,0.23,0.31,15,12,0.61,0.45,0.67,0.5,0.5,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.22,0.4,0.26,0.29,0.4,0.4,7,7,0.08,0,0.29,0.21,0.25,N
0.18,0.22,0.23,0.31,0.34,0.4,9,7,0.31,0,0.44,0.07,0.25,N
0.15,0.22,0.17,0.31,0.29,0.41,11,7,0.45,0,0.55,0,0.25,N
0.07,0.36,0.15,0.35,0.25,0.5,13,7,0.54,0,0.62,0.14,0.25,N
0.12,0.4,0.14,0.35,0.23,0.5,15,7,0.57,0,0.63,0.14,0.25,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.22,0.4,0.26,0.29,0.4,0.4,7,7,0.08,0,0.29,0.21,0.25,N
0.22,0.78,0.26,0.68,0.41,0.32,7,8,0.08,0.14,0.29,0.31,0.5,N
0.22,0.64,0.26,0.61,0.4,0.3,7,9,0,0.25,0.07,0.33,0.5,N
0.36,0.4,0.3,0.35,0.5,0.34,7,9,0,0.31,0.14,0.44,0.75,N
0.33,0.19,0.36,0.24,0.5,0.34,7,9,0,0.25,0,0.33,1,Y
0.31,0.31,0.26,0.27,0.43,0.41,7,9,0.19,0.19,0.33,0.33,0.75,N
0.15,0.31,0.21,0.27,0.29,0.43,7,9,0.4,0.25,0.45,0.33,0.75,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.22,0.4,0.26,0.29,0.4,0.4,7,7,0.08,0,0.29,0.21,0.25,N
0.22,0.78,0.26,0.68,0.41,0.32,7,8,0.08,0.14,0.29,0.31,0.5,N
0.22,0.64,0.26,0.61,0.4,0.3,7,9,0,0.25,0.07,0.33,0.5,N
0.18,0.33,0.24,0.42,0.34,0.26,9,10,0.31,0.44,0.44,0.5,0.5,N
0,0.37,0.2,0.35,0.29,0.19,11,12,0.45,0.5,0.55,0.54,0.5,N
0,0.58,0.19,0.57,0.23,0.22,13,13,0.54,0.46,0.58,0.5,0.5,N
0.24,0.26,0.19,0.27,0.24,0.25,14,13,0.5,0.5,0.57,0.58,0.5,N
0.61,0.13,0.57,0.16,0.13,0.25,16,13,0.53,0.54,0.59,0.62,0.5,N
0.22,0.13,0.3,0.16,0.21,0.25,16,13,0.57,0.54,0.62,0.58,0.5,N
0.22,0.25,0.3,0.16,0.21,0.25,16,13,0.6,0.54,0.66,0.58,0.5,N
0.11,0.24,0.13,0.22,0.22,0.29,16,13,0.63,0.5,0.69,0.54,0.5,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.22,0.78,0.26,0.68,0.41,0.32,7,8,0.08,0.14,0.29,0.31,0.5,N
0.22,0.64,0.26,0.61,0.4,0.3,7,9,0,0.25,0.07,0.33,0.5,N
0.36,0.4,0.3,0.35,0.5,0.34,7,9,0,0.31,0.14,0.44,0.75,N
0.18,0.45,0.24,0.46,0.34,0.18,9,11,0.38,0.4,0.33,0.5,0.75,N
0.5,0.29,0.45,0.28,0.29,0.29,11,11,0.45,0.45,0.55,0.55,0.75,N
0.29,0.31,0.22,0.36,0.29,0.29,11,11,0.5,0.5,0.59,0.59,0.75,N
0.25,0.22,0.33,0.19,0.25,0.29,13,11,0.54,0.45,0.62,0.5,0.75,N
0.18,0.13,0.22,0.17,0.19,0.25,15,13,0.61,0.58,0.67,0.54,0.75,N
0.22,0.12,0.28,0.15,0.21,0.24,16,14,0.6,0.54,0.66,0.57,0.75,N
0.21,0.12,0.29,0.15,0.21,0.24,16,14,0.63,0.5,0.69,0.57,0.75,N
0.11,0.18,0.17,0.21,0.21,0.32,16,14,0.57,0.54,0.62,0.57,0.75,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.22,0.78,0.26,0.68,0.41,0.32,7,8,0.08,0.14,0.29,0.31,0.5,N
0.22,0.64,0.26,0.61,0.4,0.3,7,9,0,0.25,0.07,0.33,0.5,N
0.36,0.4,0.3,0.35,0.5,0.34,7,9,0,0.31,0.14,0.44,0.75,N
0.33,0.19,0.36,0.24,0.5,0.34,7,9,0,0.25,0,0.33,1,Y
0.31,0.31,0.26,0.27,0.43,0.41,7,9,0.19,0.19,0.33,0.33,0.75,N
0.15,0.31,0.21,0.27,0.29,0.43,7,9,0.4,0.25,0.45,0.33,0.75,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.25,0.69,0.31,0.7,0.45,0.33,6,8,0,0.14,0,0.25,0.5,N
0.2,0.36,0.28,0.5,0.37,0.28,8,9,0.21,0.38,0.38,0.44,0.5,N
0.17,0.33,0.29,0.31,0.31,0.28,10,9,0.28,0.38,0.45,0.5,0.5,N
0.31,0.35,0.25,0.5,0.32,0.33,10,9,0.39,0.38,0.5,0.5,0.5,N
0.27,0.3,0.41,0.27,0.27,0.34,12,9,0.45,0.31,0.54,0.39,0.5,N
0.14,0.29,0.19,0.35,0.28,0.38,12,9,0.5,0.25,0.58,0.33,0.5,N
0.29,0.75,0.36,0.79,0.5,0.36,5,7,0,0.08,0,0.21,0.5,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.25,0.69,0.31,0.7,0.45,0.33,6,8,0,0.14,0,0.25,0.5,N
0.37,0.36,0.35,0.28,0.5,0.37,6,8,0,0.21,0,0.38,0.75,N
0.29,0.2,0.42,0.28,0.55,0.37,6,8,0,0.14,0,0.25,1,Y
0.33,0.28,0.3,0.32,0.46,0.42,6,8,0.07,0.14,0.25,0.25,0.75,N
0.17,0.33,0.24,0.32,0.31,0.46,6,8,0.33,0.14,0.4,0.25,0.75,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.25,0.69,0.31,0.7,0.45,0.33,6,8,0,0.14,0,0.25,0.5,N
0.37,0.36,0.35,0.28,0.5,0.37,6,8,0,0.21,0,0.38,0.75,N
0.2,0.48,0.28,0.52,0.37,0.19,8,10,0.29,0.33,0.25,0.45,0.75,N
0.55,0.31,0.54,0.33,0.31,0.31,10,10,0.39,0.44,0.5,0.55,0.75,N
0.31,0.33,0.25,0.42,0.31,0.31,10,10,0.44,0.44,0.55,0.55,0.75,N
0.28,0.28,0.39,0.22,0.27,0.31,12,10,0.5,0.39,0.58,0.45,0.75,N
0.19,0.14,0.25,0.2,0.2,0.27,14,12,0.58,0.55,0.64,0.5,0.75,N
0.23,0.13,0.31,0.17,0.22,0.25,15,13,0.57,0.58,0.63,0.62,0.75,N
0.22,0.13,0.31,0.17,0.22,0.25,15,13,0.61,0.46,0.67,0.54,0.75,N
0.12,0.19,0.19,0.24,0.23,0.33,15,13,0.57,0.5,0.6,0.54,0.75,N
0.25,0.33,0.31,0.31,0.41,0.36,6,7,0.2,0.08,0.17,0.21,0.25,N
0.25,0.86,0.31,0.82,0.45,0.27,6,8,0,0.21,0.25,0.31,0.5,N
0.22,0.78,0.26,0.68,0.41,0.32,7,8,0.08,0.14,0.29,0.31,0.5,N
0.22,0.64,0.26,0.61,0.4,0.3,7,9,0,0.25,0.07,0.33,0.5,N
0.36,0.4,0.3,0.35,0.5,0.34,7,9,0,0.31,0.14,0.44,0.75,N
0.18,0.45,0.24,0.46,0.34,0.18,9,11,0.38,0.4,0.33,0.5,0.75,N
0.15,0.47,0.2,0.42,0.29,0.15,11,13,0.5,0.54,0.59,0.58,0.75,N
0.07,0.55,0.19,0.52,0.25,0.21,13,14,0.58,0.58,0.62,0.61,0.75,N
0.34,0.38,0.3,0.34,0.24,0.24,14,14,0.54,0.54,0.61,0.61,0.75,N
0.43,0.12,0.39,0.14,0.13,0.24,16,14,0.57,0.58,0.62,0.64,0.75,N
